label,criterion,rank,video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Arrest,delta_alignment_auc,1,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9677916169166565,-0.019189894199371338,0.999993085861206,-9.5367431640625e-07,0.9999620318412781,-2.0325183868408203e-05,0.9601122736930847,-0.023765861988067627,81.05522727028104,-13.221927303647732,36.520125073377976,-41.650411162873404,0.9889083504676819,-0.009508371353149414,0.9993107914924622,-0.0006630420684814453,0.9985434412956238,-0.0013753175735473633,0.9866083264350891,-0.011449873447418213,35.8421862722938,-44.37490393619426,14.276256365842121,-20.30328321074304
Arrest,delta_alignment_auc,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.6132298111915588,-0.17479008436203003,0.9980025887489319,-0.0019258856773376465,0.9592257738113403,-0.03654670715332031,0.5262475609779358,-0.20954400300979614,91.82774040714983,-7.878488453109355,70.13611776747526,-29.021248303953328,0.8443127274513245,-0.07226544618606567,0.9867362976074219,-0.013185560703277588,0.9670225977897644,-0.03230941295623779,0.8134638667106628,-0.08231037855148315,83.64319284510825,-16.265724166761686,53.11445502643557,-46.53891078764453
Arrest,delta_alignment_auc,3,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.18464840948581696,-0.13097883760929108,0.9743295311927795,-0.024049460887908936,0.2400428205728531,-0.18447665870189667,0.1710439920425415,-0.11784014105796814,60.39797681327907,0.8540011625653818,23.587733524520377,0.19604942539066172,0.3307509422302246,-0.0524216890335083,0.9664249420166016,-0.03277784585952759,0.3256708085536957,-0.13414838910102844,0.3319985270500183,-0.03235030174255371,58.408577149131304,-2.1832816637602477,21.4339444698365,-0.579880178797211
Arrest,delta_alignment_auc,4,Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.2524281442165375,-0.19944825768470764,0.9959751963615417,-0.0020719170570373535,0.9683563113212585,-0.0015157461166381836,0.14857007563114166,-0.22816185653209686,99.31528046421663,0.9310122501611744,95.80565426421404,5.771620797680569,0.5836141109466553,-0.06945693492889404,0.9828236103057861,-0.007709324359893799,0.9682397246360779,-0.012767136096954346,0.5278173685073853,-0.07768076658248901,99.15022566086395,-0.44874274661509617,94.64990725780915,-2.72142752656913
Arrest,delta_alignment_auc,5,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.9995779395103455,2.0623207092285156e-05,0.9999958276748657,3.6954879760742188e-06,0.9999517798423767,6.651878356933594e-05,0.9990599751472473,-4.291534423828125e-05,65.16873979143108,13.675587385349914,73.16412453528187,18.09969969346085,0.9957850575447083,-0.003940582275390625,0.9984054565429688,-0.0015150904655456543,0.996752917766571,-0.0029641389846801758,0.9944441914558411,-0.005293130874633789,89.606483226536,49.921849478577705,92.11192622084141,43.651480654773515
Arrest,delta_classifier_positive_mean,1,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.18464840948581696,-0.13097883760929108,0.9743295311927795,-0.024049460887908936,0.2400428205728531,-0.18447665870189667,0.1710439920425415,-0.11784014105796814,60.39797681327907,0.8540011625653818,23.587733524520377,0.19604942539066172,0.3307509422302246,-0.0524216890335083,0.9664249420166016,-0.03277784585952759,0.3256708085536957,-0.13414838910102844,0.3319985270500183,-0.03235030174255371,58.408577149131304,-2.1832816637602477,21.4339444698365,-0.579880178797211
Arrest,delta_classifier_positive_mean,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.6132298111915588,-0.17479008436203003,0.9980025887489319,-0.0019258856773376465,0.9592257738113403,-0.03654670715332031,0.5262475609779358,-0.20954400300979614,91.82774040714983,-7.878488453109355,70.13611776747526,-29.021248303953328,0.8443127274513245,-0.07226544618606567,0.9867362976074219,-0.013185560703277588,0.9670225977897644,-0.03230941295623779,0.8134638667106628,-0.08231037855148315,83.64319284510825,-16.265724166761686,53.11445502643557,-46.53891078764453
Arrest,delta_classifier_positive_mean,3,Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.2524281442165375,-0.19944825768470764,0.9959751963615417,-0.0020719170570373535,0.9683563113212585,-0.0015157461166381836,0.14857007563114166,-0.22816185653209686,99.31528046421663,0.9310122501611744,95.80565426421404,5.771620797680569,0.5836141109466553,-0.06945693492889404,0.9828236103057861,-0.007709324359893799,0.9682397246360779,-0.012767136096954346,0.5278173685073853,-0.07768076658248901,99.15022566086395,-0.44874274661509617,94.64990725780915,-2.72142752656913
Arrest,delta_classifier_positive_mean,4,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9677916169166565,-0.019189894199371338,0.999993085861206,-9.5367431640625e-07,0.9999620318412781,-2.0325183868408203e-05,0.9601122736930847,-0.023765861988067627,81.05522727028104,-13.221927303647732,36.520125073377976,-41.650411162873404,0.9889083504676819,-0.009508371353149414,0.9993107914924622,-0.0006630420684814453,0.9985434412956238,-0.0013753175735473633,0.9866083264350891,-0.011449873447418213,35.8421862722938,-44.37490393619426,14.276256365842121,-20.30328321074304
Arrest,delta_classifier_positive_mean,5,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.9995779395103455,2.0623207092285156e-05,0.9999958276748657,3.6954879760742188e-06,0.9999517798423767,6.651878356933594e-05,0.9990599751472473,-4.291534423828125e-05,65.16873979143108,13.675587385349914,73.16412453528187,18.09969969346085,0.9957850575447083,-0.003940582275390625,0.9984054565429688,-0.0015150904655456543,0.996752917766571,-0.0029641389846801758,0.9944441914558411,-0.005293130874633789,89.606483226536,49.921849478577705,92.11192622084141,43.651480654773515
